year,climate,fortype,acres
2023,Ensemble-rcp45,241,73.046263
2023,Ensemble-rcp45,261,380.441159
2023,Ensemble-rcp45,262,173.456764
2023,Ensemble-rcp45,264,391.406996
2023,Ensemble-rcp45,267,563.238251
2023,Ensemble-rcp45,268,36.90415
2023,Ensemble-rcp45,281,49.074073
2023,Ensemble-rcp45,301,2064.895419
2023,Ensemble-rcp45,304,234.288545
2023,Ensemble-rcp45,305,45.444866
2023,Ensemble-rcp45,361,39.998745
2023,Ensemble-rcp45,704,19.475418
2023,Ensemble-rcp45,709,57.701438
2023,Ensemble-rcp45,722,170.596784
2023,Ensemble-rcp45,911,4639.150291
2023,Ensemble-rcp45,912,1362.657151
2023,Ensemble-rcp45,922,1199.209861
2023,Ensemble-rcp45,923,5290.926035
2023,Ensemble-rcp45,932,2160.065665
2023,Ensemble-rcp45,941,2714.601811
2023,Ensemble-rcp45,943,682.448293
2023,Ensemble-rcp45,951,4615.964601
2023,Ensemble-rcp45,997,506.609117
2023,Ensemble-rcp45,998,376.55542
2023,Ensemble-rcp45,999,504.524407
2023,Ensemble-rcp85,183,3328.1116
2023,Ensemble-rcp85,201,83446.842811
2023,Ensemble-rcp85,202,45.057329
2023,Ensemble-rcp85,221,5397.422179
2023,Ensemble-rcp85,222,584.758553
2023,Ensemble-rcp85,224,642.324345
2023,Ensemble-rcp85,241,73.046263
2023,Ensemble-rcp85,261,376.153446
2023,Ensemble-rcp85,262,213.123375
2023,Ensemble-rcp85,264,443.511175
2023,Ensemble-rcp85,267,1026.875627
2023,Ensemble-rcp85,268,36.90415
2023,Ensemble-rcp85,281,49.074073
2023,Ensemble-rcp85,301,1947.803518
2023,Ensemble-rcp85,304,222.846033
2023,Ensemble-rcp85,305,62.440307
2023,Ensemble-rcp85,361,39.998745
2023,Ensemble-rcp85,704,19.475418
2023,Ensemble-rcp85,709,74.547452
2023,Ensemble-rcp85,722,203.965712
2023,Ensemble-rcp85,911,4663.888706
2023,Ensemble-rcp85,912,1370.705481
2023,Ensemble-rcp85,922,1182.051697
2023,Ensemble-rcp85,923,5336.867161
2023,Ensemble-rcp85,932,2113.054585
2023,Ensemble-rcp85,941,2696.158113
2023,Ensemble-rcp85,942,7.724106
2023,Ensemble-rcp85,943,631.154679
2023,Ensemble-rcp85,951,4698.767082
2023,Ensemble-rcp85,997,471.766861
2023,Ensemble-rcp85,998,376.55542
2023,Ensemble-rcp85,999,536.280578
2023,GFDLCM3-rcp45,183,3331.828373
2023,GFDLCM3-rcp45,201,82777.4173139999
2023,GFDLCM3-rcp45,202,45.057329
2023,GFDLCM3-rcp45,221,5251.76432
2023,GFDLCM3-rcp45,222,586.389744
2023,GFDLCM3-rcp45,224,677.038502
2023,GFDLCM3-rcp45,241,73.046263
2023,GFDLCM3-rcp45,261,341.31119
2023,GFDLCM3-rcp45,262,121.100627
2023,GFDLCM3-rcp45,264,407.710437
2023,GFDLCM3-rcp45,267,1866.692054
2023,GFDLCM3-rcp45,268,72.005217
2023,GFDLCM3-rcp45,281,49.074073
2023,GFDLCM3-rcp45,301,1961.0097
2023,GFDLCM3-rcp45,304,279.133776
2023,GFDLCM3-rcp45,305,45.444866
2023,GFDLCM3-rcp45,361,39.998745
2023,GFDLCM3-rcp45,704,19.475418
2023,GFDLCM3-rcp45,709,57.701438
2023,GFDLCM3-rcp45,722,134.218015
2023,GFDLCM3-rcp45,911,4564.811312
2023,GFDLCM3-rcp45,912,1403.274638
2023,GFDLCM3-rcp45,922,1139.876293
2023,GFDLCM3-rcp45,923,5386.184572
2023,GFDLCM3-rcp45,932,2150.077442
2023,GFDLCM3-rcp45,941,2857.77247
2023,GFDLCM3-rcp45,943,682.448293
2023,GFDLCM3-rcp45,951,4496.734368
2023,GFDLCM3-rcp45,997,506.609117
2023,GFDLCM3-rcp45,998,348.248608
2023,GFDLCM3-rcp45,999,645.802066
2023,GFDLCM3-rcp85,183,3284.172558
2023,GFDLCM3-rcp85,201,83283.160951
2023,GFDLCM3-rcp85,202,45.057329
2023,GFDLCM3-rcp85,221,5243.890521
2023,GFDLCM3-rcp85,222,549.981405
2023,GFDLCM3-rcp85,224,647.047447
2023,GFDLCM3-rcp85,241,73.046263
2023,GFDLCM3-rcp85,261,376.153446
2023,GFDLCM3-rcp85,262,121.100627
2023,GFDLCM3-rcp85,264,438.131691
2023,GFDLCM3-rcp85,267,1717.513727
2023,GFDLCM3-rcp85,268,72.005217
2023,GFDLCM3-rcp85,281,49.074073
2023,GFDLCM3-rcp85,301,1690.009689
2023,GFDLCM3-rcp85,304,268.002527
2023,GFDLCM3-rcp85,305,45.444866
2023,GFDLCM3-rcp85,361,39.998745
2023,GFDLCM3-rcp85,702,17.262929
2023,GFDLCM3-rcp85,704,19.475418
2023,GFDLCM3-rcp85,709,57.284523
2023,GFDLCM3-rcp85,722,151.198981
2023,GFDLCM3-rcp85,911,4560.76369
2023,GFDLCM3-rcp85,912,1465.178491
2023,GFDLCM3-rcp85,922,1295.086332
2023,GFDLCM3-rcp85,923,5314.225061
2023,GFDLCM3-rcp85,932,2315.123318
2023,GFDLCM3-rcp85,941,2678.04114
2023,GFDLCM3-rcp85,942,24.925645
2023,GFDLCM3-rcp85,943,721.240642
2023,GFDLCM3-rcp85,951,4231.752874
2023,GFDLCM3-rcp85,997,471.766861
2023,GFDLCM3-rcp85,998,386.024626
2023,GFDLCM3-rcp85,999,666.114967
2023,HadGEM2ES-rcp45,183,2523.771644
2023,HadGEM2ES-rcp45,201,83133.9496139999
2023,HadGEM2ES-rcp45,202,19.127166
2023,HadGEM2ES-rcp45,221,6367.987728
2023,HadGEM2ES-rcp45,222,645.976593
2023,HadGEM2ES-rcp45,224,586.948189
2023,HadGEM2ES-rcp45,241,73.046263
2023,HadGEM2ES-rcp45,261,510.5643
2023,HadGEM2ES-rcp45,262,226.014541
2023,HadGEM2ES-rcp45,264,407.793582
2023,HadGEM2ES-rcp45,267,377.534642
2023,HadGEM2ES-rcp45,268,36.90415
2023,HadGEM2ES-rcp45,281,49.074073
2023,HadGEM2ES-rcp45,301,1976.745291
2023,HadGEM2ES-rcp45,304,256.560015
2023,HadGEM2ES-rcp45,305,45.444866
2023,HadGEM2ES-rcp45,361,39.998745
2023,HadGEM2ES-rcp45,702,28.795379
2023,HadGEM2ES-rcp45,704,19.475418
2023,HadGEM2ES-rcp45,709,81.62919
2023,HadGEM2ES-rcp45,722,75.702765
2023,HadGEM2ES-rcp45,911,4622.058647
2023,HadGEM2ES-rcp45,912,1317.182353
2023,HadGEM2ES-rcp45,922,1255.851692
2023,HadGEM2ES-rcp45,923,5412.204231
2023,HadGEM2ES-rcp45,932,2479.43265
2023,HadGEM2ES-rcp45,941,2754.601867
2023,HadGEM2ES-rcp45,942,24.904992
2023,HadGEM2ES-rcp45,943,714.147655
2023,HadGEM2ES-rcp45,951,4409.96809
2023,HadGEM2ES-rcp45,997,506.609117
2023,HadGEM2ES-rcp45,998,376.55542
2023,HadGEM2ES-rcp45,999,962.695712
2023,HadGEM2ES-rcp85,183,2777.312451
2023,HadGEM2ES-rcp85,201,83153.523329
2023,HadGEM2ES-rcp85,202,19.127166
2023,HadGEM2ES-rcp85,221,6116.004657
2023,HadGEM2ES-rcp85,222,526.31771
2023,HadGEM2ES-rcp85,224,453.653289
2023,HadGEM2ES-rcp85,241,73.046263
2023,HadGEM2ES-rcp85,261,639.755056
2023,HadGEM2ES-rcp85,262,337.356225
2023,HadGEM2ES-rcp85,264,444.61747
2023,HadGEM2ES-rcp85,267,484.104716
2023,HadGEM2ES-rcp85,268,36.90415
2023,HadGEM2ES-rcp85,281,49.074073
2023,HadGEM2ES-rcp85,301,1399.695375
2023,HadGEM2ES-rcp85,304,120.933263
2023,HadGEM2ES-rcp85,305,45.444866
2023,HadGEM2ES-rcp85,361,39.998745
2023,HadGEM2ES-rcp85,702,17.262929
2023,HadGEM2ES-rcp85,704,19.475418
2023,HadGEM2ES-rcp85,709,49.135227
2023,HadGEM2ES-rcp85,722,29.745746
2023,HadGEM2ES-rcp85,911,4699.654035
2023,HadGEM2ES-rcp85,912,1489.652143
2023,HadGEM2ES-rcp85,922,1174.401311
2023,HadGEM2ES-rcp85,923,5388.401804
2023,HadGEM2ES-rcp85,924,33.481214
2023,HadGEM2ES-rcp85,932,2332.084886
2023,HadGEM2ES-rcp85,941,2978.126018
2023,HadGEM2ES-rcp85,942,151.865525
2023,HadGEM2ES-rcp85,943,650.153058
2023,HadGEM2ES-rcp85,951,4807.043107
2023,HadGEM2ES-rcp85,997,471.766861
2023,HadGEM2ES-rcp85,998,376.55542
2023,HadGEM2ES-rcp85,999,933.583074
2023,NoClimate,183,3556.291074
2023,NoClimate,201,82798.6645079999
2023,NoClimate,202,19.127166
2023,NoClimate,221,5350.484165
2023,NoClimate,222,641.069676
2023,NoClimate,224,621.730554
2023,NoClimate,241,89.937462
2023,NoClimate,261,451.873645
2023,NoClimate,262,249.153705
2023,NoClimate,263,39.998745
2023,NoClimate,264,504.34308
2023,NoClimate,267,755.42706
2023,NoClimate,268,98.475754
2023,NoClimate,281,198.256993
2023,NoClimate,301,2427.169746
2023,NoClimate,304,384.243715
2023,NoClimate,305,45.444866
2023,NoClimate,361,39.998745
2023,NoClimate,702,39.931138
2023,NoClimate,704,19.475418
2023,NoClimate,709,40.438509
2023,NoClimate,722,56.95633
2023,NoClimate,911,4637.581425
2023,NoClimate,912,1175.270693
2023,NoClimate,922,934.766197
2023,NoClimate,923,5294.40527
2023,NoClimate,932,2111.398562
2023,NoClimate,941,2808.828294
2023,NoClimate,943,611.915272
2023,NoClimate,951,5025.958132
2023,NoClimate,997,467.582107
2023,NoClimate,998,338.947252
2023,NoClimate,999,484.111322
2028,CCSM4-rcp45,183,3485.347509
2028,CCSM4-rcp45,201,80437.785603
2028,CCSM4-rcp45,221,5475.976528
2028,CCSM4-rcp45,222,610.750611
2028,CCSM4-rcp45,223,141.413375
2028,CCSM4-rcp45,224,487.639607
2028,CCSM4-rcp45,261,343.34742
2028,CCSM4-rcp45,262,170.788292
2028,CCSM4-rcp45,264,251.895483
2028,CCSM4-rcp45,267,286.973341
2028,CCSM4-rcp45,281,9.075328
2028,CCSM4-rcp45,301,1825.669647
2028,CCSM4-rcp45,304,155.617859
2028,CCSM4-rcp45,305,45.444866
2028,CCSM4-rcp45,361,39.998745
2028,CCSM4-rcp45,702,108.696542
2028,CCSM4-rcp45,709,131.589972
2028,CCSM4-rcp45,722,172.452603
2028,CCSM4-rcp45,911,4605.694155
2028,CCSM4-rcp45,912,1753.950535
2028,CCSM4-rcp45,922,2434.200598
2028,CCSM4-rcp45,923,5308.709707
2028,CCSM4-rcp45,924,12.448387
2028,CCSM4-rcp45,932,3632.078616
2028,CCSM4-rcp45,941,2818.128752
2028,CCSM4-rcp45,942,6.213002
2028,CCSM4-rcp45,943,874.975929
2028,CCSM4-rcp45,951,5277.211884
2028,CCSM4-rcp45,997,466.610372
2028,CCSM4-rcp45,998,386.024626
2028,CCSM4-rcp45,999,562.546686
2028,CCSM4-rcp85,183,2717.607488
2028,CCSM4-rcp85,201,83401.398121
2028,CCSM4-rcp85,202,45.057329
2028,CCSM4-rcp85,221,5440.372679
2028,CCSM4-rcp85,222,520.602977
2028,CCSM4-rcp85,224,545.391925
2028,CCSM4-rcp85,241,73.046263
2028,CCSM4-rcp85,261,323.226121
2028,CCSM4-rcp85,262,161.042285
2028,CCSM4-rcp85,264,514.952336
2028,CCSM4-rcp85,267,1837.991357
2028,CCSM4-rcp85,268,35.101067
2028,CCSM4-rcp85,281,9.075328
2028,CCSM4-rcp85,301,1411.743174
2028,CCSM4-rcp85,304,183.516145
2028,CCSM4-rcp85,305,45.444866
2028,CCSM4-rcp85,361,39.998745
2028,CCSM4-rcp85,702,39.998745
2028,CCSM4-rcp85,704,19.475418
2028,CCSM4-rcp85,709,107.151025
2028,CCSM4-rcp85,722,126.560163
2028,CCSM4-rcp85,911,4688.76892
2028,CCSM4-rcp85,912,1693.40393
2028,CCSM4-rcp85,922,1052.004337
2028,CCSM4-rcp85,923,5239.017147
2028,CCSM4-rcp85,932,2306.665046
2028,CCSM4-rcp85,941,2854.995721
2028,CCSM4-rcp85,942,102.797983
2028,CCSM4-rcp85,943,537.183796
2028,CCSM4-rcp85,951,4459.121829
2028,CCSM4-rcp85,997,466.610372
2028,CCSM4-rcp85,998,477.415463
2028,CCSM4-rcp85,999,842.518479
2028,Ensemble-rcp45,183,3466.141909
2028,Ensemble-rcp45,201,84856.06105
2028,Ensemble-rcp45,202,87.979965
2028,Ensemble-rcp45,221,5387.45957
2028,Ensemble-rcp45,222,677.170965
2028,Ensemble-rcp45,224,562.251173
2028,Ensemble-rcp45,261,322.357345
2028,Ensemble-rcp45,262,97.664487
2028,Ensemble-rcp45,264,477.003737
2028,Ensemble-rcp45,267,366.074481
2028,Ensemble-rcp45,281,49.074073
2028,Ensemble-rcp45,301,1902.092676
2028,Ensemble-rcp45,304,162.02262
2028,Ensemble-rcp45,305,55.028905
2028,Ensemble-rcp45,361,39.998745
2028,Ensemble-rcp45,702,39.998745
2028,Ensemble-rcp45,709,57.701438
2028,Ensemble-rcp45,722,236.955649
2028,Ensemble-rcp45,911,4496.087674
2028,Ensemble-rcp45,912,1449.291914
2028,Ensemble-rcp45,922,1211.794176
2028,Ensemble-rcp45,923,5237.230783
2028,Ensemble-rcp45,932,2336.527341
2028,Ensemble-rcp45,941,2769.389231
2028,Ensemble-rcp45,943,535.085087
2028,Ensemble-rcp45,951,4096.716792
2028,Ensemble-rcp45,997,466.610372
2028,Ensemble-rcp45,998,386.024626
2028,Ensemble-rcp45,999,491.461051
2028,Ensemble-rcp85,183,3399.694525
2028,Ensemble-rcp85,201,84202.1513699999
2028,Ensemble-rcp85,202,87.979965
2028,Ensemble-rcp85,221,5236.467001
2028,Ensemble-rcp85,222,718.633578
2028,Ensemble-rcp85,224,663.418352
2028,Ensemble-rcp85,261,273.296342
2028,Ensemble-rcp85,262,114.133972
2028,Ensemble-rcp85,264,446.582483
2028,Ensemble-rcp85,267,628.808796
2028,Ensemble-rcp85,281,49.074073
2028,Ensemble-rcp85,301,1838.661099
2028,Ensemble-rcp85,304,184.74102
2028,Ensemble-rcp85,305,55.028905
2028,Ensemble-rcp85,361,39.998745
2028,Ensemble-rcp85,702,39.998745
2028,Ensemble-rcp85,704,39.643993
2028,Ensemble-rcp85,709,57.701438
2028,Ensemble-rcp85,722,264.183055
2028,Ensemble-rcp85,911,4564.071463
2028,Ensemble-rcp85,912,1547.693051
2028,Ensemble-rcp85,922,1152.247596
2028,Ensemble-rcp85,923,5206.30461
2028,Ensemble-rcp85,932,2513.094425
2028,Ensemble-rcp85,941,2673.209232
2028,Ensemble-rcp85,942,7.724106
2028,Ensemble-rcp85,943,556.434206
2028,Ensemble-rcp85,951,4153.918267
2028,Ensemble-rcp85,997,466.610372
2028,Ensemble-rcp85,998,404.952396
2028,Ensemble-rcp85,999,732.799399
2028,GFDLCM3-rcp45,183,3330.516662
2028,GFDLCM3-rcp45,201,84104.8487809999
2028,GFDLCM3-rcp45,202,45.057329
2028,GFDLCM3-rcp45,221,5308.716074
2028,GFDLCM3-rcp45,222,636.518063
2028,GFDLCM3-rcp45,224,557.556871
2028,GFDLCM3-rcp45,241,42.922636
2028,GFDLCM3-rcp45,261,270.288464
2028,GFDLCM3-rcp45,262,102.543851
2028,GFDLCM3-rcp45,264,483.634311
2028,GFDLCM3-rcp45,267,1761.47278
2028,GFDLCM3-rcp45,281,9.075328
2028,GFDLCM3-rcp45,301,1763.577227
2028,GFDLCM3-rcp45,304,254.160814
2028,GFDLCM3-rcp45,305,45.444866
2028,GFDLCM3-rcp45,361,39.998745
2028,GFDLCM3-rcp45,702,39.998745
2028,GFDLCM3-rcp45,704,59.119411
2028,GFDLCM3-rcp45,709,54.728799
2028,GFDLCM3-rcp45,722,168.128796
2028,GFDLCM3-rcp45,911,4354.667592
2028,GFDLCM3-rcp45,912,1427.706138
2028,GFDLCM3-rcp45,922,1122.148191
2028,GFDLCM3-rcp45,923,5280.831242
2028,GFDLCM3-rcp45,932,2523.384611
2028,GFDLCM3-rcp45,941,2784.401274
2028,GFDLCM3-rcp45,943,636.994215
2028,GFDLCM3-rcp45,951,3785.592803
2028,GFDLCM3-rcp45,997,466.610372
2028,GFDLCM3-rcp45,998,461.998586
2028,GFDLCM3-rcp45,999,396.613003
2028,GFDLCM3-rcp85,183,2889.625126
2028,GFDLCM3-rcp85,201,85073.493233
2028,GFDLCM3-rcp85,202,45.057329
2028,GFDLCM3-rcp85,221,5795.631391
2028,GFDLCM3-rcp85,222,560.356454
2028,GFDLCM3-rcp85,224,561.78097
2028,GFDLCM3-rcp85,241,42.922636
2028,GFDLCM3-rcp85,261,321.262821
2028,GFDLCM3-rcp85,262,102.543851
2028,GFDLCM3-rcp85,264,446.499338
2028,GFDLCM3-rcp85,267,1640.448952
2028,GFDLCM3-rcp85,268,36.90415
2028,GFDLCM3-rcp85,281,9.075328
2028,GFDLCM3-rcp85,301,1414.746429
2028,GFDLCM3-rcp85,304,227.526463
2028,GFDLCM3-rcp85,305,55.028905
2028,GFDLCM3-rcp85,361,39.998745
2028,GFDLCM3-rcp85,704,19.475418
2028,GFDLCM3-rcp85,709,40.438509
2028,GFDLCM3-rcp85,722,162.285175
2028,GFDLCM3-rcp85,911,4296.009111
2028,GFDLCM3-rcp85,912,1585.044709
2028,GFDLCM3-rcp85,922,1285.035913
2028,GFDLCM3-rcp85,923,5316.135634
2028,GFDLCM3-rcp85,932,2463.472077
2028,GFDLCM3-rcp85,941,2331.159889
2028,GFDLCM3-rcp85,942,24.925645
2028,GFDLCM3-rcp85,943,649.351085
2028,GFDLCM3-rcp85,951,3132.802345
2028,GFDLCM3-rcp85,997,506.254365
2028,GFDLCM3-rcp85,998,469.58282
2028,GFDLCM3-rcp85,999,774.381764
2028,HadGEM2ES-rcp45,183,2163.574583
2028,HadGEM2ES-rcp45,201,83915.0572899999
2028,HadGEM2ES-rcp45,221,6204.93901299999
2028,HadGEM2ES-rcp45,222,777.681414
2028,HadGEM2ES-rcp45,224,681.20127
2028,HadGEM2ES-rcp45,241,73.046263
2028,HadGEM2ES-rcp45,261,700.863207
2028,HadGEM2ES-rcp45,262,124.076121
2028,HadGEM2ES-rcp45,264,401.865793
2028,HadGEM2ES-rcp45,267,55.219622
2028,HadGEM2ES-rcp45,281,9.075328
2028,HadGEM2ES-rcp45,301,1724.197243
2028,HadGEM2ES-rcp45,304,231.875826
2028,HadGEM2ES-rcp45,305,62.440307
2028,HadGEM2ES-rcp45,361,39.998745
2028,HadGEM2ES-rcp45,702,28.795379
2028,HadGEM2ES-rcp45,709,40.438509
2028,HadGEM2ES-rcp45,722,75.702765
2028,HadGEM2ES-rcp45,911,4546.89378
2028,HadGEM2ES-rcp45,912,1354.091366
2028,HadGEM2ES-rcp45,922,1876.264753
2028,HadGEM2ES-rcp45,923,5498.186572
2028,HadGEM2ES-rcp45,924,67.158698
2028,HadGEM2ES-rcp45,925,33.117713
2028,HadGEM2ES-rcp45,932,2916.912242
2028,HadGEM2ES-rcp45,941,2610.70904
2028,HadGEM2ES-rcp45,942,24.904992
2028,HadGEM2ES-rcp45,943,561.839751
2028,HadGEM2ES-rcp45,951,3351.941876
2028,HadGEM2ES-rcp45,997,466.610372
2028,HadGEM2ES-rcp45,998,443.070816
2028,HadGEM2ES-rcp45,999,1257.505931
2028,HadGEM2ES-rcp85,183,1832.610644
2028,HadGEM2ES-rcp85,201,83569.5875379999
2028,HadGEM2ES-rcp85,202,19.127166
2028,HadGEM2ES-rcp85,221,6182.136967
2028,HadGEM2ES-rcp85,222,538.414932
2028,HadGEM2ES-rcp85,224,497.362234
2028,HadGEM2ES-rcp85,241,42.922636
2028,HadGEM2ES-rcp85,261,560.341695
2028,HadGEM2ES-rcp85,262,172.300649
2028,HadGEM2ES-rcp85,264,483.591686
2028,HadGEM2ES-rcp85,267,216.425156
2028,HadGEM2ES-rcp85,281,49.074073
2028,HadGEM2ES-rcp85,301,876.32954
2028,HadGEM2ES-rcp85,304,34.982817
2028,HadGEM2ES-rcp85,305,45.444866
2028,HadGEM2ES-rcp85,361,39.998745
2028,HadGEM2ES-rcp85,702,17.262929
2028,HadGEM2ES-rcp85,704,19.475418
2028,HadGEM2ES-rcp85,709,56.148128
2028,HadGEM2ES-rcp85,722,60.729752
2028,HadGEM2ES-rcp85,911,4667.174663
2028,HadGEM2ES-rcp85,912,1718.431388
2028,HadGEM2ES-rcp85,922,1566.783089
2028,HadGEM2ES-rcp85,923,5047.874928
2028,HadGEM2ES-rcp85,924,39.073188
2028,HadGEM2ES-rcp85,932,2575.216586
2028,HadGEM2ES-rcp85,941,2922.956624
2028,HadGEM2ES-rcp85,942,49.830637
2028,HadGEM2ES-rcp85,943,557.418861
2028,HadGEM2ES-rcp85,951,4045.85282
2028,HadGEM2ES-rcp85,997,466.610372
2028,HadGEM2ES-rcp85,998,528.775507
2028,HadGEM2ES-rcp85,999,2818.990346
2028,NoClimate,183,3597.178786
2028,NoClimate,201,83553.373126
2028,NoClimate,202,19.127166
2028,NoClimate,221,5579.281719
2028,NoClimate,222,616.449732
2028,NoClimate,224,521.916863
2028,NoClimate,241,89.937462
2028,NoClimate,261,396.98302
2028,NoClimate,262,249.153705
2028,NoClimate,263,39.998745
2028,NoClimate,264,542.189509
2028,NoClimate,267,563.339826
2028,NoClimate,268,72.005217
2028,NoClimate,281,161.720061
2028,NoClimate,301,2477.897802
2028,NoClimate,304,336.168456
2028,NoClimate,305,45.444866
2028,NoClimate,361,39.998745
2028,NoClimate,702,57.261674
2028,NoClimate,704,19.475418
2028,NoClimate,709,40.438509
2028,NoClimate,722,65.47662
2028,NoClimate,911,4445.278006
2028,NoClimate,912,1203.601087
2028,NoClimate,922,918.775956
2028,NoClimate,923,5267.726729
2028,NoClimate,932,2150.334826
2028,NoClimate,941,2875.066487
2028,NoClimate,943,541.917525
2028,NoClimate,951,4831.575122
2028,NoClimate,997,472.565724
2028,NoClimate,998,367.254064
2028,NoClimate,999,160.344027
2033,CCSM4-rcp45,183,2679.249087
2033,CCSM4-rcp45,201,78885.778162
2033,CCSM4-rcp45,221,6740.46819
2033,CCSM4-rcp45,222,452.465989
2033,CCSM4-rcp45,223,558.826916
2033,CCSM4-rcp45,224,673.475082
2033,CCSM4-rcp45,261,356.896171
2033,CCSM4-rcp45,262,87.406648
2033,CCSM4-rcp45,264,251.895483
2033,CCSM4-rcp45,267,168.242289
2033,CCSM4-rcp45,301,1538.902944
2033,CCSM4-rcp45,304,121.532227
2033,CCSM4-rcp45,305,55.028905
2033,CCSM4-rcp45,361,39.998745
2033,CCSM4-rcp45,702,210.717986
2033,CCSM4-rcp45,709,205.937424
2033,CCSM4-rcp45,722,305.429207
2033,CCSM4-rcp45,911,4513.360595
2033,CCSM4-rcp45,912,1653.079855
2033,CCSM4-rcp45,922,2380.321214
2033,CCSM4-rcp45,923,4573.814387
2033,CCSM4-rcp45,924,110.023636
2033,CCSM4-rcp45,932,5374.822649
2033,CCSM4-rcp45,941,3131.812599
2033,CCSM4-rcp45,942,35.690419
2033,CCSM4-rcp45,943,880.568255
2033,CCSM4-rcp45,951,4718.320199
2033,CCSM4-rcp45,997,479.578657
2033,CCSM4-rcp45,998,420.952124
2033,CCSM4-rcp45,999,714.660536
2033,CCSM4-rcp85,183,2129.399153
2033,CCSM4-rcp85,201,84910.706377
2033,CCSM4-rcp85,202,45.057329
2033,CCSM4-rcp85,221,6391.315393
2033,CCSM4-rcp85,222,466.295948
2033,CCSM4-rcp85,224,482.886767
2033,CCSM4-rcp85,241,73.046263
2033,CCSM4-rcp85,261,250.506183
2033,CCSM4-rcp85,262,161.042285
2033,CCSM4-rcp85,264,514.952336
2033,CCSM4-rcp85,267,1816.88523
2033,CCSM4-rcp85,301,1111.467076
2033,CCSM4-rcp85,304,131.789797
2033,CCSM4-rcp85,305,45.444866
2033,CCSM4-rcp85,361,39.998745
2033,CCSM4-rcp85,704,19.475418
2033,CCSM4-rcp85,709,113.016606
2033,CCSM4-rcp85,722,180.69557
2033,CCSM4-rcp85,911,4605.639978
2033,CCSM4-rcp85,912,1566.890586
2033,CCSM4-rcp85,922,907.848557
2033,CCSM4-rcp85,923,4850.082589
2033,CCSM4-rcp85,932,2354.162856
2033,CCSM4-rcp85,941,3447.423068
2033,CCSM4-rcp85,942,97.741751
2033,CCSM4-rcp85,943,465.241683
2033,CCSM4-rcp85,951,3538.509346
2033,CCSM4-rcp85,997,434.08354
2033,CCSM4-rcp85,998,479.982177
2033,CCSM4-rcp85,999,687.669107
2033,Ensemble-rcp45,183,2502.496499
2033,Ensemble-rcp45,201,84988.554175
2033,Ensemble-rcp45,202,45.057329
2033,Ensemble-rcp45,221,6983.302039
2033,Ensemble-rcp45,222,655.747695
2033,Ensemble-rcp45,223,48.081198
2033,Ensemble-rcp45,224,602.012404
2033,Ensemble-rcp45,261,235.989261
2033,Ensemble-rcp45,262,50.076375
2033,Ensemble-rcp45,264,432.287047
2033,Ensemble-rcp45,267,295.93267
2033,Ensemble-rcp45,281,39.998745
2033,Ensemble-rcp45,301,1854.134169
2033,Ensemble-rcp45,304,109.494017
2033,Ensemble-rcp45,305,55.028905
2033,Ensemble-rcp45,361,39.998745
2033,Ensemble-rcp45,702,72.525577
2033,Ensemble-rcp45,709,120.541545
2033,Ensemble-rcp45,722,237.971483
2033,Ensemble-rcp45,911,4557.745704
2033,Ensemble-rcp45,912,1282.731767
2033,Ensemble-rcp45,922,1255.645117
2033,Ensemble-rcp45,923,5082.396138
2033,Ensemble-rcp45,924,31.532959
2033,Ensemble-rcp45,932,2429.20784
2033,Ensemble-rcp45,941,2814.818432
2033,Ensemble-rcp45,943,430.536232
2033,Ensemble-rcp45,951,3579.544605
2033,Ensemble-rcp45,997,434.08354
2033,Ensemble-rcp45,998,474.934679
2033,Ensemble-rcp45,999,576.849689
2033,Ensemble-rcp85,183,2431.817461
2033,Ensemble-rcp85,201,85059.986287
2033,Ensemble-rcp85,202,45.057329
2033,Ensemble-rcp85,221,6828.754514
2033,Ensemble-rcp85,222,661.649194
2033,Ensemble-rcp85,223,44.703541
2033,Ensemble-rcp85,224,665.419348
2033,Ensemble-rcp85,261,282.925606
2033,Ensemble-rcp85,264,446.582483
2033,Ensemble-rcp85,267,704.300832
2033,Ensemble-rcp85,301,1693.295573
2033,Ensemble-rcp85,304,192.900184
2033,Ensemble-rcp85,305,55.028905
2033,Ensemble-rcp85,361,39.998745
2033,Ensemble-rcp85,702,39.998745
2033,Ensemble-rcp85,709,86.840107
2033,Ensemble-rcp85,722,319.08399
2033,Ensemble-rcp85,911,4668.399878
2033,Ensemble-rcp85,912,1403.42665
2033,Ensemble-rcp85,922,1210.261094
2033,Ensemble-rcp85,923,4883.715359
2033,Ensemble-rcp85,924,7.543181
2033,Ensemble-rcp85,932,2535.329735
2033,Ensemble-rcp85,941,2815.559433
2033,Ensemble-rcp85,943,473.63025
2033,Ensemble-rcp85,951,3503.362402
2033,Ensemble-rcp85,997,474.171301
2033,Ensemble-rcp85,998,373.690752
2033,Ensemble-rcp85,999,371.823701
2033,GFDLCM3-rcp45,183,2364.545353
2033,GFDLCM3-rcp45,201,84992.585901
2033,GFDLCM3-rcp45,202,68.852799
2033,GFDLCM3-rcp45,221,6708.849102
2033,GFDLCM3-rcp45,222,657.217291
2033,GFDLCM3-rcp45,224,609.348323
2033,GFDLCM3-rcp45,261,300.348928
2033,GFDLCM3-rcp45,262,39.998745
2033,GFDLCM3-rcp45,264,483.634311
2033,GFDLCM3-rcp45,267,1747.028749
2033,GFDLCM3-rcp45,301,1593.530419
2033,GFDLCM3-rcp45,304,209.2947
